country_or_area,year,value,category
Estonia,1992,26876.48065,Greenhouse Gas(Direct)
Estonia,1991,36794.56259,Greenhouse Gas(Direct)
Estonia,1990,39965.16872,Greenhouse Gas(Direct)
Finland,2014,59028.98707,Greenhouse Gas(Direct)
Finland,2013,63196.60163,Greenhouse Gas(Direct)
Finland,2012,62320.635,Greenhouse Gas(Direct)
Finland,2011,67947.07524,Greenhouse Gas(Direct)
Finland,2010,75835.02042,Greenhouse Gas(Direct)
Finland,2009,67575.2972,Greenhouse Gas(Direct)
Finland,2008,71219.44022,Greenhouse Gas(Direct)
Finland,2007,79096.32538,Greenhouse Gas(Direct)
Finland,2006,80616.2192,Greenhouse Gas(Direct)
Finland,2005,69426.5734,Greenhouse Gas(Direct)
Finland,2004,81300.61902,Greenhouse Gas(Direct)
